진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2024,Z523,남,외래,800 ,2085 ,1992 ,1273453780 ,1376177710 
2024,Z523,남,입원,384 ,451 ,832 ,784629430 ,901100750 
2024,Z523,여,외래,541 ,1547 ,1499 ,973599280 ,1050342710 
2024,Z523,여,입원,261 ,302 ,514 ,510348500 ,577935620 
2024,Z524,남,외래,3384 ,8314 ,8300 ,527762580 ,1175203600 
2024,Z524,남,입원,735 ,909 ,5961 ,5349445040 ,6571194770 
2024,Z524,여,외래,4287 ,9285 ,9264 ,477693590 ,1138871090 
2024,Z524,여,입원,502 ,608 ,3872 ,3423263330 ,4199055260 
2024,Z526,남,외래,2631 ,6164 ,6125 ,499447280 ,1003032140 
2024,Z526,남,입원,659 ,945 ,7488 ,10077546510 ,11714144880 
2024,Z526,여,외래,1911 ,4650 ,4623 ,320007320 ,723235320 
2024,Z526,여,입원,426 ,615 ,4906 ,6463989340 ,7600770660 
2024,Z527,남,입원,12 ,13 ,188 ,116734190 ,116734190 
2024,Z527,여,입원,1 ,1 ,0 ,2261230 ,2261230 
2024,Z528,남,외래,17 ,35 ,35 ,699830 ,1207180 
2024,Z528,남,입원,9 ,9 ,0 ,92587050 ,92612960 
2024,Z528,여,외래,12 ,26 ,26 ,651480 ,1200980 
2024,Z528,여,입원,3 ,3 ,0 ,35439930 ,35439930 
2024,Z529,남,외래,47 ,99 ,98 ,3163550 ,6277340 
2024,Z529,남,입원,2 ,2 ,0 ,4725300 ,4861830 
2024,Z529,여,외래,30 ,63 ,63 ,1051510 ,2050380 
2024,Z529,여,입원,2 ,2 ,13 ,6944710 ,8983820 
2024,Z530,남,외래,4 ,8 ,8 ,268400 ,489600 
2024,Z530,남,입원,415 ,475 ,1340 ,443150860 ,523804610 
2024,Z530,여,외래,9 ,17 ,16 ,771280 ,1311090 
2024,Z530,여,입원,458 ,562 ,1425 ,415236110 ,490932780 
2024,Z531,남,입원,3 ,3 ,9 ,3390910 ,4276140 
2024,Z531,여,외래,1 ,1 ,1 ,3980 ,7780 
2024,Z532,남,외래,15 ,24 ,24 ,2477640 ,3820310 
2024,Z532,남,입원,1462 ,1676 ,6681 ,2856389230 ,3562802050 
2024,Z532,여,외래,9 ,14 ,14 ,246520 ,456720 
2024,Z532,여,입원,1183 ,1337 ,5285 ,1990357400 ,2508838560 
2024,Z538,남,외래,33 ,83 ,83 ,2682150 ,5052010 
2024,Z538,남,입원,805 ,909 ,3113 ,1179320260 ,1423939220 
2024,Z538,여,외래,19 ,54 ,54 ,3967680 ,5449700 
2024,Z538,여,입원,711 ,816 ,2930 ,999397690 ,1216308770 
2024,Z539,남,외래,3 ,3 ,3 ,62180 ,109710 
2024,Z539,남,입원,20 ,20 ,42 ,6854990 ,8956230 
2024,Z539,여,외래,5 ,11 ,11 ,365470 ,854090 
2024,Z539,여,입원,17 ,19 ,27 ,7480420 ,10006360 
2024,Z54 ,여,외래,3 ,3 ,3 ,39210 ,50010 
2024,Z540,남,외래,6348 ,15153 ,15137 ,488830490 ,750574280 
2024,Z540,남,입원,540 ,659 ,6754 ,1104413880 ,1386291000 
2024,Z540,여,외래,15135 ,30333 ,30314 ,983649150 ,1583001000 
2024,Z540,여,입원,964 ,1172 ,12920 ,1769513780 ,2264140880 
2024,Z541,남,외래,221 ,377 ,377 ,9898120 ,10432640 
2024,Z541,남,입원,5 ,6 ,38 ,5118020 ,6715340 
2024,Z541,여,외래,139 ,189 ,189 ,4239540 ,4476040 
2024,Z541,여,입원,5 ,5 ,67 ,9918400 ,10707730 
2024,Z542,남,외래,23 ,132 ,132 ,4310510 ,4741620 
2024,Z542,남,입원,98 ,204 ,2099 ,379793830 ,424931220 
2024,Z542,여,외래,26 ,86 ,86 ,5081450 ,6158000 
2024,Z542,여,입원,90 ,224 ,1910 ,345498850 ,388110300 
2024,Z543,남,외래,43 ,267 ,267 ,12107790 ,19069490 
2024,Z543,여,외래,52 ,377 ,377 ,26034620 ,37209720 
2024,Z544,남,외래,129 ,343 ,342 ,6511950 ,11013750 
2024,Z544,남,입원,20 ,27 ,374 ,34072610 ,48881960 
2024,Z544,여,외래,234 ,644 ,644 ,12392780 ,20192050 
2024,Z544,여,입원,63 ,97 ,1448 ,141114510 ,189107250 
2024,Z547,남,외래,1 ,3 ,3 ,40680 ,42680 
2024,Z547,남,입원,5 ,6 ,74 ,16528710 ,19640880 
2024,Z547,여,외래,1 ,6 ,6 ,184790 ,368890 
2024,Z547,여,입원,1 ,4 ,45 ,8689330 ,9517260 
2024,Z548,남,외래,4092 ,7987 ,7948 ,458506990 ,670569070 
2024,Z548,남,입원,190 ,237 ,3999 ,585834810 ,734163240 
2024,Z548,여,외래,3906 ,7376 ,7342 ,288417240 ,468623920 
2024,Z548,여,입원,177 ,257 ,5704 ,766343180 ,987457420 
2024,Z549,남,외래,326 ,604 ,603 ,19388020 ,33552620 
2024,Z549,남,입원,13 ,14 ,159 ,30302310 ,36933960 
2024,Z549,여,외래,345 ,657 ,654 ,20011550 ,33624220 
2024,Z549,여,입원,5 ,5 ,98 ,15926190 ,20940380 
2024,Z550,남,외래,2 ,3 ,3 ,139590 ,195290 
2024,Z550,여,외래,1 ,1 ,1 ,58560 ,73160 
2024,Z552,남,외래,1 ,6 ,6 ,456510 ,601730 
2024,Z552,여,외래,3 ,27 ,27 ,2133650 ,2814870 
2024,Z553,여,외래,4 ,16 ,16 ,1307630 ,1726970 
2024,Z554,남,외래,10 ,42 ,42 ,2933790 ,3668690 
2024,Z554,여,외래,14 ,23 ,23 ,1857280 ,2535160 
2024,Z558,남,외래,11 ,50 ,50 ,3868520 ,5114350 
2024,Z558,여,외래,5 ,28 ,28 ,2195280 ,2900840 
2024,Z559,남,외래,3 ,11 ,11 ,225850 ,364650 
2024,Z559,여,외래,6 ,10 ,10 ,608180 ,1059080 
2024,Z560,남,외래,1 ,1 ,1 ,18450 ,36850 
2024,Z561,남,외래,2 ,70 ,70 ,6606670 ,7534970 
2024,Z561,여,외래,1 ,1 ,1 ,171820 ,217820 
2024,Z562,여,외래,1 ,2 ,2 ,49420 ,61520 
2024,Z563,남,외래,20 ,74 ,74 ,2646770 ,3587070 
2024,Z563,여,외래,19 ,85 ,85 ,2537600 ,3546400 
2024,Z564,남,외래,11 ,22 ,22 ,1157620 ,1602120 
2024,Z564,여,외래,11 ,37 ,37 ,2336480 ,3065780 
2024,Z565,남,외래,4 ,13 ,13 ,553590 ,788440 
2024,Z565,여,외래,7 ,10 ,10 ,399500 ,582600 
2024,Z566,남,외래,29 ,42 ,42 ,798620 ,1100820 
2024,Z566,여,외래,62 ,97 ,97 ,2258200 ,3091600 
2024,Z567,남,외래,183 ,204 ,204 ,3057240 ,5047910 
2024,Z567,여,외래,89 ,96 ,96 ,1219060 ,2166060 
2024,Z570,남,외래,7 ,10 ,10 ,321150 ,775150 
2024,Z571,남,외래,73 ,85 ,85 ,1854490 ,3110760 
2024,Z571,여,외래,57 ,73 ,73 ,1116590 ,1901090 
2024,Z572,남,외래,1 ,1 ,1 ,60530 ,121030 
2024,Z574,남,외래,4 ,4 ,4 ,166970 ,264340 
2024,Z574,여,외래,1 ,1 ,1 ,8890 ,12590 
2024,Z574,여,입원,2 ,2 ,2 ,634590 ,778870 
2024,Z575,남,외래,4 ,6 ,6 ,135740 ,466320 
2024,Z575,남,입원,1 ,1 ,1 ,180740 ,220940 
2024,Z575,여,외래,1 ,1 ,1 ,3250 ,28650 
2024,Z575,여,입원,1 ,1 ,1 ,252800 ,307980 
2024,Z576,남,외래,1 ,1 ,1 ,10320 ,14620 
2024,Z576,여,외래,1 ,1 ,1 ,36710 ,52310 
2024,Z577,남,외래,3 ,7 ,7 ,194870 ,358170 
2024,Z577,여,외래,1 ,1 ,1 ,8890 ,12590 
2024,Z578,남,외래,66 ,130 ,130 ,2805970 ,5744020 
2024,Z578,여,외래,292 ,444 ,443 ,8264560 ,16458560 
2024,Z578,여,입원,5 ,5 ,5 ,1066440 ,1232140 
2024,Z579,남,외래,28 ,41 ,41 ,1004540 ,2426710 
2024,Z579,여,외래,91 ,140 ,140 ,3620700 ,7275970 
2024,Z579,여,입원,1 ,1 ,1 ,208530 ,247450 
2024,Z580,남,외래,10 ,14 ,14 ,486820 ,847420 
2024,Z580,여,외래,1 ,1 ,1 ,21730 ,33330 
2024,Z584,남,외래,13 ,79 ,77 ,1626160 ,2895910 
2024,Z584,남,입원,2 ,2 ,4 ,452690 ,568670 
2024,Z584,여,외래,11 ,14 ,14 ,197320 ,343720 
2024,Z584,여,입원,1 ,1 ,5 ,989820 ,1414490 
2024,Z585,남,외래,1 ,1 ,1 ,11060 ,16960 
2024,Z585,남,입원,1 ,1 ,1 ,428980 ,516410 
2024,Z585,여,외래,3 ,3 ,3 ,84330 ,137430 
2024,Z587,남,외래,21 ,30 ,30 ,505740 ,823740 
2024,Z587,여,외래,6 ,9 ,9 ,129870 ,251670 
2024,Z588,남,외래,2 ,2 ,2 ,27540 ,39240 
2024,Z588,남,입원,1 ,1 ,2 ,459120 ,562750 
2024,Z588,여,외래,4 ,4 ,4 ,44210 ,87510 
2024,Z588,여,입원,1 ,1 ,23 ,3112140 ,3943460 
2024,Z591,여,외래,1 ,1 ,1 ,9770 ,19470 
2024,Z593,남,외래,40 ,47 ,47 ,698730 ,996930 
2024,Z593,여,외래,32 ,35 ,35 ,551750 ,790150 
2024,Z594,남,외래,2 ,2 ,2 ,65080 ,103480 
2024,Z594,여,외래,5 ,6 ,6 ,196940 ,329240 
2024,Z600,남,외래,64 ,241 ,241 ,24803960 ,30089260 
2024,Z600,여,외래,59 ,414 ,414 ,37273450 ,43920450 
2024,Z601,남,외래,2 ,38 ,38 ,3409220 ,3911520 
2024,Z601,여,외래,6 ,78 ,78 ,6107190 ,7150190 
2024,Z603,남,외래,2 ,3 ,3 ,154040 ,206440 
2024,Z603,여,외래,1 ,1 ,1 ,156570 ,202770 
2024,Z608,남,외래,3 ,115 ,115 ,10877490 ,12615390 
2024,Z608,여,외래,4 ,57 ,57 ,5416620 ,6295820 
2024,Z609,남,외래,8 ,21 ,21 ,587240 ,1219040 
2024,Z609,여,외래,4 ,7 ,7 ,385480 ,589480 
2024,Z610,여,외래,3 ,7 ,7 ,144840 ,201840 
2024,Z612,남,외래,3 ,3 ,3 ,409220 ,664520 
2024,Z612,여,외래,4 ,10 ,10 ,786330 ,1573800 
2024,Z613,여,외래,1 ,6 ,6 ,56860 ,80560 
2024,Z614,여,외래,2 ,2 ,2 ,25870 ,48970 
2024,Z615,남,외래,1 ,1 ,1 ,10700 ,21400 
2024,Z615,여,외래,2 ,2 ,2 ,9790 ,41690 
2024,Z616,남,외래,2 ,3 ,3 ,271440 ,578620 
2024,Z616,여,외래,1 ,1 ,1 ,17530 ,22130 
2024,Z617,남,외래,1 ,14 ,14 ,127980 ,181280 
2024,Z618,남,외래,27 ,31 ,31 ,2762550 ,5351500 
2024,Z618,여,외래,16 ,44 ,44 ,2638510 ,4917000 
2024,Z619,남,외래,8 ,24 ,24 ,827590 ,1282690 
2024,Z619,여,외래,3 ,12 ,12 ,653250 ,966950 
2024,Z620,남,외래,3 ,11 ,11 ,441890 ,524390 
2024,Z620,여,외래,12 ,70 ,70 ,3791580 ,4503480 
2024,Z621,남,외래,5 ,11 ,11 ,664200 ,880500 
2024,Z621,여,외래,7 ,21 ,21 ,999790 ,1181590 
2024,Z624,남,외래,1 ,2 ,2 ,28720 ,36220 
2024,Z624,여,외래,1 ,1 ,1 ,12410 ,17610 
2024,Z625,여,외래,3 ,16 ,16 ,1187650 ,1366150 
2024,Z626,남,외래,3 ,4 ,4 ,244320 ,312720 
2024,Z626,여,외래,2 ,11 ,11 ,722080 ,835580 
2024,Z628,남,외래,171 ,377 ,377 ,34031130 ,41725720 
2024,Z628,여,외래,300 ,989 ,989 ,108725520 ,134414010 
2024,Z629,남,외래,2854 ,3939 ,3937 ,198381780 ,232098300 
2024,Z629,남,입원,2 ,2 ,6 ,356190 ,431420 
2024,Z629,여,외래,2380 ,3476 ,3476 ,190962320 ,219245820 
2024,Z630,남,외래,116 ,527 ,527 ,22766070 ,28668070 
2024,Z630,여,외래,120 ,610 ,610 ,39448740 ,47853340 
2024,Z631,남,외래,28 ,99 ,99 ,3611110 ,4677610 
2024,Z631,여,외래,22 ,94 ,94 ,7720300 ,9674200 
2024,Z632,남,외래,1 ,1 ,1 ,12410 ,17610 
2024,Z632,여,외래,3 ,3 ,3 ,129920 ,165920 
2024,Z633,남,외래,1 ,1 ,1 ,66670 ,95570 
2024,Z633,여,외래,2 ,7 ,7 ,575380 ,696880 
2024,Z634,남,외래,26 ,93 ,93 ,2986300 ,5864600 
2024,Z634,여,외래,74 ,203 ,203 ,7963420 ,14052380 
2024,Z634,여,입원,1 ,1 ,1 ,336950 ,439480 
2024,Z635,남,외래,5 ,6 ,6 ,242460 ,343360 
2024,Z635,여,외래,4 ,11 ,11 ,846110 ,1098110 
2024,Z636,남,외래,3 ,5 ,5 ,272830 ,337530 
2024,Z636,여,외래,7 ,12 ,12 ,611590 ,724790 
2024,Z637,남,외래,230 ,595 ,595 ,36006850 ,45544450 
2024,Z637,여,외래,446 ,1442 ,1442 ,88437750 ,108382790 
2024,Z638,남,외래,109 ,380 ,380 ,28942010 ,38536510 
2024,Z638,남,입원,1 ,1 ,2 ,577830 ,734960 
2024,Z638,여,외래,208 ,1285 ,1285 ,99502180 ,126764790 
2024,Z639,남,외래,14 ,45 ,45 ,3285680 ,4205480 
2024,Z639,여,외래,23 ,66 ,65 ,3101050 ,4548850 
2024,Z640,여,외래,194 ,229 ,229 ,6219130 ,9710960 
2024,Z640,여,입원,5 ,5 ,16 ,5574430 ,6621980 
2024,Z642,여,외래,1 ,1 ,1 ,60190 ,109390 
2024,Z643,남,외래,8 ,11 ,11 ,710380 ,949980 
2024,Z643,남,입원,1 ,1 ,2 ,191740 ,246470 
2024,Z643,여,외래,5 ,5 ,5 ,523140 ,741240 
2024,Z644,남,외래,12 ,34 ,34 ,3354240 ,4278140 
2024,Z644,여,외래,14 ,19 ,19 ,1430400 ,1801200 
2024,Z650,남,외래,2 ,6 ,6 ,134380 ,171080 
2024,Z652,남,외래,1 ,2 ,2 ,63460 ,77160 
2024,Z653,남,외래,13 ,26 ,26 ,1627270 ,2268970 
2024,Z653,남,입원,5 ,5 ,5 ,7269930 ,8926340 
2024,Z653,여,외래,5 ,12 ,12 ,644240 ,796340 
2024,Z654,남,외래,2 ,4 ,4 ,113560 ,144060 
2024,Z655,남,외래,1 ,4 ,4 ,87070 ,224070 
2024,Z658,남,외래,13 ,41 ,41 ,2202500 ,2896300 
2024,Z658,여,외래,19 ,58 ,58 ,3673080 ,4703790 
2024,Z659,남,외래,139 ,218 ,218 ,14323310 ,18225710 
2024,Z659,여,외래,158 ,267 ,267 ,14740190 ,18378690 
2024,Z700,남,외래,49 ,67 ,67 ,1895540 ,2542440 
2024,Z700,여,외래,2 ,2 ,2 ,24800 ,30200 
2024,Z701,남,외래,1046 ,1875 ,1875 ,37357270 ,52037680 
2024,Z701,남,입원,4 ,5 ,7 ,4931200 ,6376660 
2024,Z701,여,외래,5 ,5 ,5 ,58530 ,83030 
2024,Z702,여,외래,2 ,2 ,2 ,41960 ,58060 
2024,Z703,남,외래,8 ,15 ,15 ,514770 ,747470 
2024,Z703,여,외래,3 ,8 ,8 ,185660 ,497860 
2024,Z708,남,외래,205 ,281 ,281 ,5042690 ,7137800 
2024,Z708,여,외래,181 ,194 ,194 ,2900920 ,4163220 
2024,Z709,남,외래,170 ,226 ,226 ,4314520 ,5974320 
2024,Z709,여,외래,80 ,143 ,143 ,7896680 ,11362820 
2024,Z709,여,입원,2 ,2 ,2 ,1441400 ,1801740 
2024,Z71 ,남,외래,25 ,27 ,27 ,496840 ,672440 
2024,Z71 ,여,외래,25 ,26 ,26 ,321620 ,417620 
2024,Z710,남,외래,131 ,155 ,155 ,6750730 ,8868630 
2024,Z710,여,외래,227 ,263 ,263 ,9794170 ,13422770 
2024,Z711,남,외래,515 ,576 ,576 ,19756710 ,27930580 
2024,Z711,여,외래,521 ,666 ,666 ,19113790 ,26061030 
2024,Z712,남,외래,25408 ,29984 ,29969 ,370148550 ,632021600 
2024,Z712,남,입원,10 ,12 ,11 ,5352350 ,6835800 
2024,Z712,여,외래,47188 ,53891 ,53852 ,655094560 ,1067735200 
2024,Z712,여,입원,11 ,11 ,9 ,8127340 ,10274020 
2024,Z713,남,외래,734 ,1748 ,1748 ,13997510 ,19656530 
2024,Z713,남,입원,1 ,1 ,4 ,1072530 ,1416960 
2024,Z713,여,외래,1463 ,3301 ,3301 ,28417370 ,39471730 
2024,Z713,여,입원,1 ,1 ,2 ,144090 ,180110 
2024,Z714,남,외래,26 ,57 ,57 ,3489890 ,4937990 
2024,Z714,남,입원,1 ,2 ,43 ,1925710 ,2800740 
2024,Z714,여,외래,17 ,34 ,34 ,2950370 ,3876270 
2024,Z715,남,외래,30 ,88 ,88 ,2886220 ,4086220 
2024,Z715,남,입원,1 ,1 ,3 ,318650 ,432070 
2024,Z715,여,외래,31 ,43 ,43 ,1208140 ,1643040 
2024,Z716,남,외래,212 ,329 ,329 ,4769170 ,7928030 
2024,Z716,여,외래,41 ,71 ,71 ,1117820 ,1597520 
2024,Z717,남,외래,13 ,15 ,15 ,520150 ,940390 
2024,Z717,여,외래,2 ,3 ,3 ,56490 ,91790 
2024,Z718,남,외래,19910 ,25995 ,25988 ,451170620 ,616711510 
2024,Z718,남,입원,6 ,6 ,28 ,4041080 ,5449420 
2024,Z718,여,외래,29218 ,37502 ,37484 ,674491000 ,920154400 
2024,Z718,여,입원,10 ,13 ,78 ,10041080 ,13053930 
2024,Z719,남,외래,61479 ,93085 ,93068 ,6443077980 ,8312367340 
2024,Z719,남,입원,16 ,21 ,147 ,6925660 ,8627900 
2024,Z719,여,외래,69673 ,110656 ,110642 ,7420453080 ,9531436030 
2024,Z719,여,입원,18 ,22 ,308 ,10290950 ,13147580 
2024,Z720,남,외래,327 ,611 ,609 ,8324720 ,20728610 
2024,Z720,여,외래,42 ,63 ,63 ,1139530 ,1900730 
2024,Z721,남,외래,322 ,539 ,535 ,31452660 ,58086780 
2024,Z721,남,입원,51 ,55 ,89 ,28764050 ,36725330 
2024,Z721,여,외래,196 ,303 ,301 ,13406630 ,27733170 
2024,Z721,여,입원,29 ,31 ,36 ,12173090 ,15661340 
2024,Z722,남,외래,49 ,74 ,71 ,3753640 ,6781080 
2024,Z722,남,입원,60 ,63 ,113 ,41107130 ,54931020 
2024,Z722,여,외래,76 ,89 ,89 ,3026920 ,5705980 
2024,Z722,여,입원,150 ,160 ,236 ,97652160 ,129478120 
2024,Z723,남,외래,2 ,7 ,7 ,135440 ,414840 
2024,Z723,여,외래,2 ,36 ,36 ,2229190 ,2885690 
2024,Z724,남,외래,28 ,39 ,39 ,1174450 ,1547950 
2024,Z724,남,입원,3 ,3 ,11 ,1539330 ,1897490 
2024,Z724,여,외래,40 ,69 ,69 ,2075920 ,3156290 
2024,Z724,여,입원,9 ,9 ,82 ,15890080 ,20492350 
2024,Z725,남,외래,45 ,74 ,74 ,1273530 ,2201130 
2024,Z725,여,외래,6 ,6 ,6 ,76980 ,95580 
2024,Z726,남,외래,45 ,104 ,104 ,7446840 ,10810740 
2024,Z726,남,입원,11 ,30 ,675 ,48602840 ,64002420 
2024,Z726,여,외래,5 ,5 ,5 ,287000 ,383200 
2024,Z726,여,입원,2 ,3 ,35 ,3684420 ,5057250 
2024,Z728,남,외래,61 ,275 ,275 ,14803630 ,22943680 
2024,Z728,남,입원,4 ,6 ,114 ,13410020 ,17592460 
2024,Z728,여,외래,20 ,110 ,110 ,3321060 ,5251580 
2024,Z729,남,외래,38 ,94 ,94 ,1321060 ,1982460 
2024,Z729,여,외래,37 ,69 ,69 ,1195730 ,2209530 
2024,Z730,남,외래,569 ,760 ,760 ,14001830 ,19574260 
2024,Z730,남,입원,2 ,2 ,64 ,5866830 ,8096520 
2024,Z730,여,외래,1165 ,1698 ,1698 ,32652910 ,46286450 
2024,Z730,여,입원,9 ,11 ,59 ,6616570 ,8511510 
2024,Z731,남,외래,16 ,32 ,32 ,1258210 ,1608480 
2024,Z731,여,외래,20 ,30 ,30 ,1939430 ,2330930 
2024,Z732,여,외래,3 ,101 ,101 ,905290 ,1282590 
2024,Z733,남,외래,419 ,1014 ,1012 ,65311020 ,91654920 
2024,Z733,남,입원,2 ,2 ,2 ,466100 ,557130 
2024,Z733,여,외래,630 ,1641 ,1638 ,83536380 ,115541760 
2024,Z733,여,입원,4 ,5 ,29 ,2926180 ,3947600 
2024,Z734,남,외래,9 ,23 ,23 ,2886500 ,4538900 
2024,Z735,남,외래,6 ,6 ,6 ,604810 ,759310 
2024,Z735,여,외래,7 ,22 ,22 ,2016540 ,2371240 
2024,Z736,남,외래,17 ,39 ,39 ,639410 ,1158510 
2024,Z736,여,외래,7 ,11 ,11 ,99190 ,230490 
2024,Z738,남,외래,61 ,66 ,66 ,756080 ,1016280 
2024,Z738,여,외래,59 ,70 ,70 ,892310 ,1261910 
2024,Z739,남,외래,9 ,11 ,11 ,696300 ,905300 
2024,Z739,여,외래,4 ,13 ,13 ,1074720 ,1262820 
2024,Z740,남,외래,5 ,5 ,5 ,62360 ,82160 
2024,Z740,여,외래,2 ,3 ,3 ,23090 ,35790 
2024,Z741,남,입원,1 ,1 ,3 ,839800 ,898640 
2024,Z741,여,외래,1 ,1 ,1 ,14550 ,36360 
2024,Z741,여,입원,1 ,1 ,1 ,24250 ,30310 
2024,Z742,남,외래,1 ,1 ,1 ,58380 ,68780 
2024,Z742,남,입원,2 ,3 ,115 ,13159630 ,17284440 
2024,Z743,남,외래,189 ,236 ,235 ,14155660 ,20924880 
2024,Z743,여,외래,162 ,223 ,223 ,16101350 ,22533180 
2024,Z748,여,외래,1 ,1 ,1 ,12410 ,17610 
2024,Z749,남,외래,1 ,1 ,1 ,84130 ,111230 
2024,Z749,여,외래,1 ,1 ,1 ,76690 ,114540 
2024,Z750,남,외래,545 ,962 ,962 ,55245950 ,87072690 
2024,Z750,남,입원,71 ,78 ,95 ,31657270 ,37168510 
2024,Z750,여,외래,568 ,891 ,890 ,64549600 ,102873440 
2024,Z750,여,입원,50 ,51 ,54 ,14224860 ,16581360 
2024,Z751,남,입원,3 ,3 ,166 ,23791320 ,24214520 
2024,Z751,여,외래,1 ,3 ,3 ,251280 ,358580 
2024,Z752,남,외래,281 ,384 ,381 ,17959710 ,25882090 
2024,Z752,남,입원,4 ,6 ,13 ,10552960 ,12678820 
2024,Z752,여,외래,553 ,656 ,647 ,27920040 ,43186420 
2024,Z752,여,입원,7 ,7 ,36 ,60674070 ,68656430 
2024,Z758,남,외래,52 ,73 ,73 ,1400140 ,3492310 
2024,Z758,여,외래,59 ,107 ,106 ,2895870 ,6034730 
2024,Z758,여,입원,2 ,2 ,3 ,931470 ,1024930 
2024,Z759,남,외래,13 ,23 ,23 ,716940 ,1234580 
2024,Z759,여,외래,9 ,9 ,9 ,184270 ,378440 
2024,Z759,여,입원,1 ,1 ,1 ,215090 ,254710 
2024,Z76 ,남,외래,3 ,4 ,4 ,54150 ,83050 
2024,Z76 ,여,외래,1 ,1 ,1 ,7820 ,9820 
2024,Z760,남,외래,136 ,248 ,248 ,3950000 ,6548020 
2024,Z760,여,외래,134 ,332 ,332 ,5198660 ,8344120 
2024,Z760,여,입원,1 ,1 ,0 ,11190 ,13980 
2024,Z761,여,외래,1 ,1 ,1 ,0 ,0 
2024,Z762,남,외래,151 ,259 ,259 ,3522560 ,4276960 
2024,Z762,여,외래,147 ,223 ,223 ,2666660 ,3234960 
2024,Z763,남,외래,1 ,1 ,1 ,0 ,0 
2024,Z764,여,외래,5 ,5 ,5 ,121350 ,198650 
2024,Z765,남,외래,4 ,4 ,4 ,114690 ,160690 
2024,Z765,여,외래,5 ,6 ,6 ,289190 ,417890 
2024,Z765,여,입원,1 ,2 ,1 ,707050 ,741700 
2024,Z768,남,외래,363 ,557 ,556 ,13771860 ,24378910 
2024,Z768,남,입원,2 ,2 ,0 ,15540 ,19420 
2024,Z768,여,외래,549 ,765 ,765 ,21059760 ,37875990 
2024,Z768,여,입원,1 ,1 ,0 ,18900 ,23620 
2024,Z769,남,외래,102 ,153 ,153 ,6979660 ,10412270 
2024,Z769,남,입원,15 ,17 ,140 ,22788500 ,26568650 
2024,Z769,여,외래,99 ,164 ,163 ,6573970 ,10744530 
2024,Z769,여,입원,22 ,27 ,226 ,42391830 ,50204600 
2024,Z80 ,남,외래,1 ,1 ,1 ,17350 ,24650 
2024,Z800,남,외래,748 ,917 ,915 ,73594010 ,118378690 
2024,Z800,남,입원,1 ,2 ,4 ,1549820 ,1938900 
2024,Z800,여,외래,876 ,1066 ,1066 ,73080070 ,118403260 
2024,Z800,여,입원,4 ,5 ,13 ,3166130 ,4097880 
2024,Z801,남,외래,11 ,12 ,12 ,546580 ,924780 
2024,Z801,여,외래,11 ,13 ,13 ,666350 ,1015850 
2024,Z802,남,외래,3 ,3 ,3 ,114890 ,163090 
2024,Z803,남,외래,26 ,32 ,32 ,1646130 ,3253130 
2024,Z803,여,외래,493 ,618 ,612 ,36172490 ,62515030 
2024,Z803,여,입원,2 ,2 ,5 ,2751220 ,4517230 
2024,Z804,남,외래,2 ,2 ,2 ,63560 ,90660 
2024,Z804,여,외래,22 ,37 ,37 ,1661570 ,3921080 
2024,Z804,여,입원,1 ,1 ,5 ,2648400 ,4151320 
2024,Z805,남,외래,2 ,3 ,3 ,68070 ,96970 
2024,Z805,여,외래,3 ,3 ,3 ,37230 ,52830 
2024,Z806,남,외래,1 ,2 ,2 ,7680 ,51280 
2024,Z806,여,외래,1 ,1 ,1 ,15910 ,17610 
2024,Z807,남,외래,2 ,3 ,3 ,33860 ,67660 
2024,Z807,여,외래,1 ,1 ,1 ,16960 ,58360 
2024,Z808,남,외래,10 ,12 ,12 ,204560 ,590160 
2024,Z808,여,외래,17 ,30 ,30 ,1377300 ,2653370 
2024,Z809,남,외래,63 ,105 ,105 ,2673860 ,7269400 
2024,Z809,남,입원,1 ,1 ,0 ,98930 ,123660 
2024,Z809,여,외래,136 ,288 ,287 ,10671770 ,25297270 
2024,Z810,남,외래,13 ,25 ,25 ,1039460 ,1597360 
2024,Z810,여,외래,9 ,13 ,13 ,859130 ,1395630 
2024,Z811,남,외래,1 ,1 ,1 ,21630 ,31230 
2024,Z811,여,외래,2 ,2 ,2 ,127860 ,168760 
2024,Z818,남,외래,12 ,13 ,13 ,597170 ,784670 
2024,Z818,여,외래,19 ,22 ,22 ,1093280 ,1473580 
2024,Z820,남,외래,6 ,9 ,9 ,78660 ,161260 
2024,Z820,여,외래,11 ,15 ,15 ,549930 ,1008930 
2024,Z821,남,외래,4 ,9 ,9 ,154110 ,186610 
2024,Z821,남,입원,1 ,3 ,45 ,1697930 ,2968860 
2024,Z821,여,외래,1 ,2 ,2 ,29560 ,38860 
2024,Z822,남,외래,5 ,5 ,5 ,149460 ,274260 
2024,Z822,여,외래,6 ,6 ,6 ,108510 ,191110 
2024,Z823,남,외래,23 ,31 ,31 ,839930 ,1752790 
2024,Z823,남,입원,1 ,1 ,0 ,84320 ,105400 
2024,Z823,여,외래,37 ,63 ,62 ,1603600 ,2825300 
2024,Z824,남,외래,29 ,46 ,46 ,1826010 ,3400710 
2024,Z824,여,외래,24 ,48 ,47 ,937880 ,1590980 
2024,Z825,남,외래,131 ,162 ,162 ,3762680 ,7439870 
2024,Z825,남,입원,4 ,7 ,29 ,10175830 ,13849850 
2024,Z825,여,외래,182 ,233 ,233 ,5746250 ,10873740 
